"STLA","GM","TM","NSANY","MBGYY","BMWYY","POAHY","TSLA","Dates"
11.0611381530762,35.8781204223633,138.550003051758,12.5500001907349,11.9353942871094,20.3092288970947,6.27282476425171,20.9946670532227,2019-10-31
11.3643817901611,36.6601753234863,139.830001831055,12.8900003433228,11.9681167602539,20.5562210083008,6.35005569458008,20.8873329162598,2019-11-01
11.6892852783203,37.0656852722168,140.559997558594,12.9399995803833,11.9435758590698,21.0820789337158,6.50451707839966,21.1646671295166,2019-11-04
11.4582424163818,36.911205291748,140.740005493164,12.8699998855591,11.9190340042114,21.2812671661377,6.44444799423218,21.1480007171631,2019-11-05
11.4654626846313,37.094654083252,140.369995117188,12.8299999237061,11.8290481567383,21.5282592773438,6.44444799423218,21.7719993591309,2019-11-06
11.559323310852,37.1622352600098,142.860000610352,12.8000001907349,12.1235466003418,21.7593173980713,6.58174705505371,22.3693332672119,2019-11-07
11.6892852783203,37.3360214233398,144.389999389648,12.9899997711182,12.0253801345825,21.9664745330811,6.47877311706543,22.4759998321533,2019-11-08
11.6315250396729,37.3843078613281,145.059997558594,12.9499998092651,12.0417413711548,21.9505405426025,6.46161079406738,23.0060005187988,2019-11-11
11.5954246520996,37.2587852478027,144.539993286133,12.6199998855591,12.0417413711548,21.7911891937256,6.47877311706543,23.3286666870117,2019-11-12
11.4799022674561,35.9070777893066,144.559997558594,12.9700002670288,11.992657661438,21.4884223937988,6.44444799423218,23.0739994049072,2019-11-13
11.5376625061035,35.5305366516113,143.869995117188,12.6000003814697,11.5018262863159,21.4724903106689,6.45302963256836,23.2900009155273,2019-11-14
11.5737648010254,35.6174278259277,144.270004272461,12.5299997329712,11.4036588668823,21.8071250915527,6.51309776306152,23.4780006408691,2019-11-15
11.2994003295898,35.3567504882812,143.600006103516,12.4499998092651,11.2727708816528,21.504358291626,6.30714988708496,23.3326663970947,2019-11-18
11.2488603591919,35.1250267028809,142.850006103516,12.4099998474121,11.2727708816528,21.5362300872803,6.37579917907715,23.9680004119873,2019-11-19
10.8300971984863,34.0629692077637,141.369995117188,12.3100004196167,11.2155084609985,21.3928127288818,6.31573104858398,23.4813327789307,2019-11-20
10.7723360061646,33.474006652832,142.139999389648,12.2299995422363,11.46910572052,21.5920009613037,6.35863637924194,23.6553325653076,2019-11-21
10.6856966018677,34.1112442016602,142.529998779297,12.2200002670288,11.7063398361206,21.6637115478516,6.32431173324585,22.2026672363281,2019-11-22
10.7795572280884,34.5746917724609,142.539993286133,12.3500003814697,11.8372278213501,21.69557762146,6.36721801757812,22.4226665496826,2019-11-25
10.8084373474121,34.6712341308594,141.970001220703,12.4399995803833,11.7881460189819,21.5680980682373,6.37579917907715,21.92799949646,2019-11-26
10.8012170791626,34.8933029174805,141.660003662109,12.4200000762939,11.7799644470215,21.8549308776855,6.40154266357422,22.0860004425049,2019-11-27
10.6495943069458,34.7581329345703,140.210006713867,12.3199996948242,11.4609241485596,21.408748626709,6.30714988708496,21.996000289917,2019-11-29
10.6351556777954,34.6422691345215,140.270004272461,12.3999996185303,11.2809524536133,21.1537857055664,6.32431173324585,22.3246669769287,2019-12-02
10.6495943069458,34.3043441772461,140.729995727539,12.3100004196167,11.2155084609985,21.2972030639648,6.31573104858398,22.4133338928223,2019-12-03
10.5485143661499,34.5650291442871,143.380004882812,12.3699998855591,11.199146270752,21.3928127288818,6.34147453308105,22.2019996643066,2019-12-04
10.6712551116943,34.457691192627,142.830001831055,12.3999996185303,11.1664247512817,21.4884223937988,6.34147453308105,22.0246677398682,2019-12-05
10.5629549026489,34.6821365356445,142.770004272461,12.4399995803833,11.1418828964233,21.6796436309814,6.35863637924194,22.3926677703857,2019-12-06
10.4763135910034,34.525993347168,141.889999389648,12.5900001525879,11.0273551940918,21.4167137145996,6.264244556427,22.6353321075439,2019-12-09
10.4041128158569,34.2625122070312,141.179992675781,12.4300003051758,10.9864540100098,21.5123252868652,6.25566244125366,23.2560005187988,2019-12-10
10.3463525772095,34.3893775939941,141.619995117188,12.3100004196167,11.199146270752,21.8947658538818,6.33289337158203,23.5133323669434,2019-12-11
10.6134958267212,35.2286186218262,141.600006103516,12.3500003814697,11.346396446228,22.1337928771973,6.44444799423218,23.978666305542,2019-12-12
10.7145767211914,34.7894821166992,142.100006103516,12.3599996566772,11.46910572052,22.412654876709,6.52167892456055,23.8926677703857,2019-12-13
10.9022979736328,35.2383728027344,142.529998779297,12.3900003433228,11.5427293777466,22.4684295654297,6.50451707839966,25.4333324432373,2019-12-16
11.068359375,35.4335517883301,142.770004272461,12.2399997711182,11.5590896606445,22.1417617797852,6.45302963256836,25.2660007476807,2019-12-17
10.9672784805298,36.4094085693359,142.389999389648,12.3199996948242,11.3872985839844,22.125825881958,6.43586730957031,26.2099990844727,2019-12-18
10.9311780929565,36.3606147766113,142.759994506836,12.1899995803833,11.2809524536133,21.8230590820312,6.40154266357422,26.9360008239746,2019-12-19
10.8012170791626,36.3508605957031,141.970001220703,12.0500001907349,11.2645921707153,21.7672882080078,6.34147453308105,27.0393333435059,2019-12-20
10.8156566619873,35.8824462890625,141.960006713867,11.9499998092651,11.2318687438965,21.4804573059082,6.34147453308105,27.9479999542236,2019-12-23
10.6784753799438,35.6970291137695,141.339996337891,11.8699998855591,11.1746063232422,21.4884223937988,6.32431173324585,28.3500003814697,2019-12-24
10.7145767211914,35.5994453430176,141.529998779297,11.5900001525879,11.2891321182251,21.5521621704102,6.33289337158203,28.7293338775635,2019-12-26
10.7362365722656,35.6775131225586,141.279998779297,11.5900001525879,11.3054943084717,21.6477737426758,6.36721801757812,28.6919994354248,2019-12-27
10.6062746047974,35.5604057312012,140.610000610352,11.539999961853,11.1255216598511,21.4565544128418,6.30714988708496,27.6466674804688,2019-12-30
10.6062746047974,35.7165489196777,140.539993286133,11.5699996948242,11.1091604232788,21.6079368591309,6.33289337158203,27.8886661529541,2019-12-31
10.8878574371338,36.477725982666,142.240005493164,11.6400003433228,11.510006904602,22.1178588867188,6.47019195556641,28.6840000152588,2020-01-02
10.4618740081787,35.4433097839355,140.75,11.5600004196167,11.0928010940552,21.6716785430908,6.36721801757812,29.5340003967285,2020-01-03
10.4329929351807,34.9748992919922,140.770004272461,11.5600004196167,11.1746063232422,21.7115116119385,6.40154266357422,30.1026668548584,2020-01-06
10.2452716827393,34.3015518188477,141.509994506836,11.6599998474121,11.1664247512817,21.8788299560547,6.40154266357422,31.2706661224365,2020-01-07
10.2885913848877,33.8136215209961,141.160003662109,11.6800003051758,11.2400493621826,22.0939559936523,6.45302963256836,32.8093338012695,2020-01-08
10.2885913848877,34.2332382202148,140.509994506836,11.7799997329712,11.2809524536133,21.9425716400146,6.53025960922241,32.0893325805664,2020-01-09
10.2163906097412,33.8136215209961,139.729995727539,11.5600004196167,11.1746063232422,21.9346046447754,6.6160717010498,31.8766670227051,2020-01-10
10.2813720703125,34.1356506347656,140.559997558594,11.4799995422363,11.1255216598511,21.7832221984863,6.62465238571167,34.990665435791,2020-01-13
10.1514110565186,34.3015518188477,140.369995117188,11.1800003051758,10.9864540100098,21.6079368591309,6.55600261688232,35.8613319396973,2020-01-14
9.97091007232666,34.3015518188477,139.360000610352,11.2600002288818,10.6919536590576,21.2972030639648,6.45302963256836,34.5666656494141,2020-01-15
10.0286693572998,34.6918983459473,140.100006103516,11.3599996566772,10.6592321395874,21.0900478363037,6.45302963256836,34.232666015625,2020-01-16
9.92758846282959,34.7406845092773,140.039993286133,11.4799995422363,10.5692462921143,20.8828907012939,6.41012382507324,34.033332824707,2020-01-17
9.8553876876831,34.1454124450684,142.380004882812,11.4899997711182,10.4792604446411,20.9625663757324,6.3929615020752,36.4799995422363,2020-01-21
9.71820735931396,34.0673446655273,141.559997558594,11.4099998474121,10.2256631851196,20.8589897155762,6.32431173324585,37.9706687927246,2020-01-22
9.68932628631592,34.0380668640137,143.059997558594,11.3500003814697,10.0456914901733,20.4685802459717,6.28998756408691,38.1466674804688,2020-01-23
9.63878726959229,33.4818229675293,142.759994506836,11.1700000762939,9.81663703918457,20.1976852416992,6.22991991043091,37.6546669006348,2020-01-24
9.43662452697754,32.6035499572754,141.059997558594,10.8599996566772,9.538498878479,19.7913398742676,6.01539039611816,37.2013320922852,2020-01-27
9.5882453918457,32.8279876708984,142.580001831055,11,9.75937461853027,19.5602798461914,6.02397155761719,37.7933311462402,2020-01-28
9.55936527252197,32.7889556884766,141.550003051758,10.9300003051758,9.70211029052734,19.4168663024902,5.97248458862305,38.732666015625,2020-01-29
9.573805809021,32.5254821777344,141.080001831055,10.9700002670288,9.66120719909668,19.3132877349854,5.8437671661377,42.7206687927246,2020-01-30
9.40052509307861,32.5840339660645,138.839996337891,10.7700004577637,9.39124870300293,18.8352355957031,5.75795555114746,43.3713340759277,2020-01-31
9.29944324493408,32.9060668945312,138.919998168945,10.7799997329712,9.34216594696045,18.8511695861816,5.8094425201416,52,2020-02-03
9.53770542144775,33.5403747558594,140.949996948242,10.789999961853,9.51395797729492,19.0901966094971,5.93815994262695,59.1373329162598,2020-02-04
9.83372783660889,34.1844482421875,141.720001220703,10.8299999237061,9.8739013671875,19.4088973999023,6.04113388061523,48.9799995422363,2020-02-05
9.87704849243164,33.5013465881348,143.850006103516,10.9099998474121,9.84117889404297,19.3132877349854,6.02397155761719,49.9306678771973,2020-02-06
9.52326488494873,32.8182411193848,142.339996337891,10.710000038147,9.52213764190674,18.7396278381348,5.89525461196899,49.8713340759277,2020-02-07
9.47994518280029,33.4232749938965,141.279998779297,10.6099996566772,9.56303977966309,18.4846649169922,5.82660484313965,51.4186668395996,2020-02-10
