    ,ID            ,name                    ,seoURL                                                                                                             ,type     ,imageURL.bg-white                                                  ,imageURL.bg-dark                                    ,categories
 36 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,"[{'ID': '1730989468271', 'name': 'Comforters & Bedding Sets', 'seoURL': '/catalog/comforters-bedding-bed-bath.jsp?CN=Product:Comforters+Category:Bedding+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-comforters', 'type': 'Catalog'}, {'ID': '1133034023084', 'name': 'Quilts', 'seoURL': '/catalog/quilts-coverlets-bedding-bed-bath.jsp?CN=Product:Quilts%20%26%20Coverlets+Category:Bedding+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-quilts', 'type': 'Catalog'}, {'ID': '1029665464079', 'name': 'Bedspreads', 'seoURL': '/catalog/bedspreads-bedding-bed-bath.jsp?CN=Product:Bedspreads+Category:Bedding+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-bedspreads', 'type': 'Catalog'}, {'ID': '1883287400531', 'name': 'Duvet Covers', 'seoURL': '/catalog/duvet-covers-bedding-bed-bath.jsp?CN=Product:Duvet%20Covers+Category:Bedding+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-duvetcovers', 'type': 'Catalog'}, {'ID': '1724657009215', 'name': 'Sheets', 'seoURL': '/catalog/sheets-bedding-bed-bath.jsp?CN=Product:Sheets+Category:Bedding+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-sheets', 'type': 'Catalog'}, {'ID': '1597271223770', 'name': 'Blankets & Throws', 'seoURL': '/catalog/blankets-throws-bedding-bed-bath.jsp?CN=Product:Blankets%20%26%20Throws+Category:Bedding+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-blanketsthrows', 'type': 'Catalog'}, {'ID': '1904510041731', 'name': 'Bed Pillows', 'seoURL': '/catalog/bed-pillows-pillows-bed-bath.jsp?CN=Product:Bed%20Pillows+Category:Pillows+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-bedpillows', 'type': 'Catalog'}, {'ID': '1655795906210', 'name': 'Mattress Pads & Toppers', 'seoURL': '/catalog/mattress-pads-toppers-bed-bath.jsp?CN=Category:Mattress%20Pads%20%26%20Toppers+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-topperspads', 'type': 'Catalog'}]"
 37 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,"[{'ID': '1511097280593', 'name': 'Kitchen Appliances', 'seoURL': '/catalog/small-appliances-kitchen-dining.jsp?CN=Category:Small%20Appliances+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-KitchenAppliances', 'type': 'Catalog'}, {'ID': '1008571084772', 'name': 'Dinnerware & Serveware', 'seoURL': '/catalog/dinnerware-serveware-kitchen-dining.jsp?CN=Category:Dinnerware%20%26%20Serveware+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-dinnerwareservware', 'type': 'Catalog'}, {'ID': '1664406016361', 'name': 'Drinkware', 'seoURL': '/catalog/drinkware-glassware-kitchen-dining.jsp?CN=Category:Drinkware%20%26%20Glassware+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-Drinkware', 'type': 'Catalog'}, {'ID': '1201286147384', 'name': 'Barware', 'seoURL': '/catalog/the-home-bar-kitchen-dining.jsp?CN=Activity:The%20Home%20Bar+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-barware', 'type': 'Catalog'}, {'ID': '1733968220523', 'name': 'Bakeware', 'seoURL': '/catalog/baking-cookware-bakeware-kitchen-dining.jsp?CN=Activity:Baking+Category:Cookware%20%26%20Bakeware+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-Bakeware', 'type': 'Catalog'}, {'ID': '1811346102032', 'name': 'Cookware', 'seoURL': '/catalog/cooking-cookware-bakeware-kitchen-dining.jsp?CN=Activity:Cooking+Category:Cookware%20%26%20Bakeware+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-Cookware', 'type': 'Catalog'}, {'ID': '1209355639107', 'name': 'Cooking Utensils', 'seoURL': '/catalog/cooking-utensils-tools-kitchen-dining.jsp?CN=Category:Cooking%20Utensils%20%26%20Tools+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-CookingUtensils', 'type': 'Catalog'}, {'ID': '1788172528474', 'name': 'Cutlery & Knives', 'seoURL': '/catalog/cutlery-knives-kitchen-dining.jsp?CN=Category:Cutlery%20%26%20Knives+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-CutleryKnives', 'type': 'Catalog'}, {'ID': '1103149173138', 'name': 'Food Storage', 'seoURL': '/catalog/food-storage-kitchen-dining.jsp?CN=Category:Food%20Storage+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-FoodStorage', 'type': 'Catalog'}, {'ID': '1694065962347', 'name': 'Kitchen Towels', 'seoURL': '/catalog/kitchen-linens-kitchen-dining.jsp?CN=Category:Kitchen%20Linens+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-KitchenTowels', 'type': 'Catalog'}, {'ID': '1956995493384', 'name': 'Tableware', 'seoURL': '/catalog/dinnerware-serveware-kitchen-dining.jsp?CN=Category:Flatware+Category:Kitchen%20Linens+Category:Table%20Linens+Category:Drinkware%20%26%20Glassware+Category:Dinnerware%20%26%20Serveware+Department:Kitchen%20%26%20Dining&cc=for_thehome-TN3.0-S-TablewareServeware', 'type': 'Catalog'}]"
 38 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,"[{'ID': '1063889148755', 'name': 'Bath Towels', 'seoURL': '/catalog/bath-towels-bathroom-bed-bath.jsp?CN=Product:Bath%20Towels+Category:Bathroom+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-bathtowels', 'type': 'Catalog'}, {'ID': '1214681435537', 'name': 'Bath Rugs', 'seoURL': '/catalog/bath-rugs-mats-bathroom-bed-bath.jsp?CN=Product:Bath%20Rugs%20%26%20Mats+Category:Bathroom+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-bathrugs', 'type': 'Catalog'}, {'ID': '1797442405517', 'name': 'Shower Curtains', 'seoURL': '/catalog/shower-curtains-accessories-bathroom-bed-bath.jsp?CN=Product:Shower%20Curtains%20%26%20Accessories+Category:Bathroom+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-showercurtains', 'type': 'Catalog'}, {'ID': '1529918272006', 'name': 'Bath Accessories', 'seoURL': '/catalog/bath-accessories-bathroom-bed-bath.jsp?CN=Product:Bath%20Accessories+Category:Bathroom+Department:Bed%20%26%20Bath&cc=for_thehome-TN3.0-S-bathaccessories', 'type': 'Catalog'}]"
 39 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 40 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,
 41 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,[]
 42 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,"[{'ID': '1663132624337', 'name': 'Artificial Plants', 'seoURL': '/catalog/artificial-flowers-plants-home-decor.jsp?CN=Category:Artificial%20Flowers%20%26%20Plants+Department:Home%20Decor&cc=for_thehome-TN3.0-S-ArtificialPlants', 'type': 'Catalog'}, {'ID': '1611300431020', 'name': 'Decorative Accents', 'seoURL': '/catalog/decorative-accents-home-decor.jsp?CN=Category:Decorative%20Accents+Department:Home%20Decor&cc=for_thehome-TN3.0-S-DecorativeAccents', 'type': 'Catalog'}, {'ID': '1148450770621', 'name': 'Candles', 'seoURL': '/catalog/candles-home-decor.jsp?CN=Category:Candles+Department:Home%20Decor&cc=for_thehome-TN3.0-S-Candles', 'type': 'Catalog'}, {'ID': '1289634658886', 'name': 'Lamps & Lights', 'seoURL': '/catalog/lighting.jsp?CN=Department:Lighting&cc=for_thehome-TN3.0-S-LampsLights', 'type': 'Catalog'}, {'ID': '1272154497986', 'name': 'Frames & Albums', 'seoURL': '/catalog/picture-frames-photo-albums-home-decor.jsp?CN=Category:Picture%20Frames%20%26%20Photo%20Albums+Department:Home%20Decor&cc=for_thehome-TN3.0-S-PictureFrames', 'type': 'Catalog'}, {'ID': '1856358479308', 'name': 'Throw Pillows', 'seoURL': '/catalog/throw-pillows-decorative-pillows-chair-pads-home-decor.jsp?CN=Product:Throw%20Pillows+Category:Decorative%20Pillows%20%26%20Chair%20Pads+Department:Home%20Decor&cc=for_thehome-TN3.0-S-ThrowPillows', 'type': 'Catalog'}, {'ID': '1074319692701', 'name': 'Wall Decor', 'seoURL': '/catalog/wall-decor-home-decor.jsp?CN=Category:Wall%20Decor+Department:Home%20Decor&cc=for_thehome-TN3.0-S-WallArt', 'type': 'Catalog'}]"
 43 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,"[{'ID': '1470389800373', 'name': 'Area Rugs', 'seoURL': '/catalog/area-rugs-rugs-home-decor.jsp?CN=Silhouette:Area%20Rugs+Category:Rugs+Department:Home%20Decor&cc=for_thehome-TN3.0-S-AreaRugs', 'type': 'Catalog'}, {'ID': '1610128154788', 'name': 'Kitchen Rugs', 'seoURL': '/catalog/kitchen-rugs-home-decor.jsp?CN=Room:Kitchen+Category:Rugs+Department:Home%20Decor&cc=for_thehome-TN3.0-S-KitchenRugs', 'type': 'Catalog'}]"
 44 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,"[{'ID': '1543755994480', 'name': 'Blackout Curtains', 'seoURL': '/catalog/blackouts-curtains-drapes-window-treatments-home-decor.jsp?CN=Feature:Blackouts+Product:Curtains%20%26%20Drapes+Category:Window%20Treatments+Department:Home%20Decor&cc=for_thehome-TN3.0-S-BlackoutCurtains', 'type': 'Catalog'}, {'ID': '1595897315456', 'name': 'Blinds & Shades', 'seoURL': '/catalog/blinds-shades-window-treatments-home-decor.jsp?CN=Product:Blinds%20%26%20Shades+Category:Window%20Treatments+Department:Home%20Decor&cc=for_thehome-TN3.0-S-blindsshades', 'type': 'Catalog'}, {'ID': '1348139902267', 'name': 'Sheer Curtains', 'seoURL': '/catalog/sheers-curtains-drapes-window-treatments-home-decor.jsp?CN=Feature:Sheers+Product:Curtains%20%26%20Drapes+Category:Window%20Treatments+Department:Home%20Decor&cc=for_thehome-TN3.0-S-Sheercurtains', 'type': 'Catalog'}, {'ID': '1231027915032', 'name': 'Curtain Rods & Hardware', 'seoURL': '/catalog/curtain-rods-hardware-window-treatments-home-decor.jsp?CN=Product:Curtain%20Rods%20%26%20Hardware+Category:Window%20Treatments+Department:Home%20Decor&cc=for_thehome-TN3.0-S-rodshardware', 'type': 'Catalog'}]"
 45 ,1370957749499 ,Home                    ,/sale-event/for-the-home.jsp?cc=for_thehome-TN1.0-S-forthehome                                                     ,Category ,                                                                   ,                                                    ,"[{'ID': '1825692220734', 'name': 'Bedroom Furniture', 'seoURL': '/catalog/bedroom-furniture.jsp?CN=Room:Bedroom+Department:Furniture&cc=for_thehome-TN3.0-S-BedroomFurniture', 'type': 'Catalog'}, {'ID': '1570053394322', 'name': 'Living Room Furniture', 'seoURL': '/catalog/living-room-furniture.jsp?CN=Room:Living%20Room+Department:Furniture&cc=for_thehome-TN3.0-S-LivingRoomFurniture', 'type': 'Catalog'}, {'ID': '1190599438883', 'name': 'Kitchen & Dining Furniture', 'seoURL': '/catalog/dining-room-furniture.jsp?CN=Room:Dining Room+Department:Furniture&cc=for_thehome-TN3.0-S-KitchenDiningFurniture', 'type': 'Catalog'}]"
